Datum,Warengruppe,Umsatz,Wochentag,Kategorie
2015-01-17,1,115.086208812258,Saturday,Brot
2015-01-18,1,47.8910511689248,Sunday,Brot
2015-01-19,1,138.935449172918,Monday,Brot
2015-01-20,1,116.932538278351,Tuesday,Brot
2015-01-21,1,90.1034587863099,Wednesday,Brot
2015-01-22,1,135.950512983467,Thursday,Brot
2015-01-23,1,130.976061288992,Friday,Brot
2015-01-24,1,140.03186322028,Saturday,Brot
2015-01-25,1,94.493388512183,Sunday,Brot
2015-01-26,1,150.51678717379,Monday,Brot
2015-01-27,1,141.518792699705,Tuesday,Brot
2015-01-28,1,124.273404481234,Wednesday,Brot
2015-01-29,1,129.932530553471,Thursday,Brot
2015-01-30,1,100.75421525386,Friday,Brot
2015-01-31,1,129.039421255357,Saturday,Brot
2015-02-01,1,92.189837282486,Sunday,Brot
2015-02-02,1,159.254353701805,Monday,Brot
2015-02-03,1,112.095171542871,Tuesday,Brot
2015-02-04,1,111.66941350432,Wednesday,Brot
2015-02-05,1,133.827962608871,Thursday,Brot
2015-02-06,1,136.337106368056,Friday,Brot
2015-02-07,1,130.642229801113,Saturday,Brot
2015-02-08,1,62.750062992056,Sunday,Brot
2015-02-09,1,112.747460478504,Monday,Brot
2015-02-10,1,94.7581535487495,Tuesday,Brot
2015-02-11,1,94.7022920091949,Wednesday,Brot
2015-02-12,1,99.5801689919554,Thursday,Brot
2015-02-13,1,91.3547288868634,Friday,Brot
2015-02-14,1,62.2346006049711,Saturday,Brot
2015-02-15,1,96.7929953706798,Sunday,Brot
2015-02-16,1,118.255475071685,Monday,Brot
2015-02-17,1,118.509639861913,Tuesday,Brot
2015-02-18,1,123.267817249283,Wednesday,Brot
2015-02-19,1,123.69090336092,Thursday,Brot
2015-02-20,1,117.287703917599,Friday,Brot
2015-02-21,1,107.174143505865,Saturday,Brot
2015-02-22,1,70.4631468349699,Sunday,Brot
2015-02-23,1,66.8925102653853,Monday,Brot
2015-02-24,1,105.730056008902,Tuesday,Brot
2015-02-25,1,81.6177684403834,Wednesday,Brot
2015-02-26,1,104.017958777385,Thursday,Brot
2015-02-27,1,101.514216092369,Friday,Brot
2015-02-28,1,99.5688944630867,Saturday,Brot
2015-03-01,1,45.7343245346269,Sunday,Brot
2015-03-02,1,104.963808490064,Monday,Brot
2015-03-03,1,96.3163361056603,Tuesday,Brot
2015-03-04,1,76.5028628068188,Wednesday,Brot
2015-03-05,1,115.664704258596,Thursday,Brot
2015-03-06,1,100.668607215573,Friday,Brot
2015-03-07,1,106.704697425172,Saturday,Brot
2015-03-08,1,80.654299664346,Sunday,Brot
2015-03-09,1,145.517595242024,Monday,Brot
2015-03-10,1,120.053548888447,Tuesday,Brot
2015-03-11,1,77.5925278766144,Wednesday,Brot
2015-03-12,1,123.321210172569,Thursday,Brot
2015-03-13,1,104.09727840711,Friday,Brot
2015-03-14,1,98.2811856068814,Saturday,Brot
2015-03-15,1,56.9672232806217,Sunday,Brot
2015-03-16,1,136.698666060069,Monday,Brot
2015-03-17,1,136.644449549369,Tuesday,Brot
2015-03-18,1,117.213496435657,Wednesday,Brot
2015-03-19,1,121.351949525045,Thursday,Brot
2015-03-20,1,125.078492851656,Friday,Brot
2015-03-21,1,113.449213775737,Saturday,Brot
2015-03-22,1,71.5711481513957,Sunday,Brot
2015-03-23,1,129.186723027161,Monday,Brot
2015-03-24,1,114.539801718388,Tuesday,Brot
2015-03-25,1,85.7675699240561,Wednesday,Brot
2015-03-26,1,126.909561618178,Thursday,Brot
2015-03-27,1,113.205121341153,Friday,Brot
2015-03-28,1,177.270608855771,Saturday,Brot
2015-03-29,1,56.8890738313162,Sunday,Brot
2015-03-30,1,110.288515770675,Monday,Brot
2015-03-31,1,101.620422865145,Tuesday,Brot
2015-04-01,1,134.425214341545,Wednesday,Brot
2015-04-02,1,269.424940927989,Thursday,Brot
2015-04-04,1,274.149943740529,Saturday,Brot
2015-04-05,1,102.981646842744,Sunday,Brot
2015-04-06,1,60.1445223461642,Monday,Brot
2015-04-07,1,115.651138885906,Tuesday,Brot
2015-04-08,1,89.8685552544395,Wednesday,Brot
2015-04-09,1,157.556996562067,Thursday,Brot
2015-04-10,1,125.640782296666,Friday,Brot
2015-04-11,1,149.471145855324,Saturday,Brot
2015-04-12,1,39.0548694183738,Sunday,Brot
2015-04-13,1,94.5357769724487,Monday,Brot
2015-04-14,1,95.7358790995654,Tuesday,Brot
2015-04-15,1,102.93265639072,Wednesday,Brot
2015-04-16,1,90.5282058330727,Thursday,Brot
2015-04-17,1,91.0744308710578,Friday,Brot
2015-04-18,1,103.305896790347,Saturday,Brot
2015-04-19,1,25.46219373912,Sunday,Brot
2015-04-20,1,113.238537617252,Monday,Brot
2015-04-21,1,121.935695795117,Tuesday,Brot
2015-04-22,1,115.982784302446,Wednesday,Brot
2015-04-23,1,109.647753246652,Thursday,Brot
2015-04-24,1,93.8539762667653,Friday,Brot
2015-04-25,1,121.601177999412,Saturday,Brot
2015-04-26,1,71.0071270593663,Sunday,Brot
2015-04-27,1,151.174833546803,Monday,Brot
2015-04-28,1,91.0866799976838,Tuesday,Brot
2015-04-29,1,135.750739524874,Wednesday,Brot
2015-04-30,1,185.547465909923,Thursday,Brot
2015-05-02,1,205.277811156554,Saturday,Brot
2015-05-03,1,49.1824014028742,Sunday,Brot
2015-05-04,1,141.916859730021,Monday,Brot
2015-05-05,1,98.3386635883964,Tuesday,Brot
2015-05-06,1,112.613312971486,Wednesday,Brot
2015-05-07,1,119.486322756166,Thursday,Brot
2015-05-08,1,108.528740811492,Friday,Brot
2015-05-09,1,122.939690460506,Saturday,Brot
2015-05-10,1,54.676729153515,Sunday,Brot
2015-05-11,1,129.877961813861,Monday,Brot
2015-05-12,1,94.6018729487518,Tuesday,Brot
2015-05-13,1,166.814781762185,Wednesday,Brot
2015-05-14,1,53.434236162362,Thursday,Brot
2015-05-15,1,147.271258346731,Friday,Brot
2015-05-16,1,164.984948024753,Saturday,Brot
2015-05-17,1,63.05558764595,Sunday,Brot
2015-05-18,1,103.802316848696,Monday,Brot
2015-05-19,1,142.786482873821,Tuesday,Brot
2015-05-20,1,92.0360687468511,Wednesday,Brot
2015-05-21,1,147.957523681187,Thursday,Brot
2015-05-22,1,146.094397822298,Friday,Brot
2015-05-23,1,212.693141838497,Saturday,Brot
2015-05-24,1,125.559999732516,Sunday,Brot
2015-05-25,1,93.8478895546048,Monday,Brot
2015-05-26,1,126.885645229909,Tuesday,Brot
2015-05-27,1,102.221242794941,Wednesday,Brot
2015-05-28,1,113.871596753032,Thursday,Brot
2015-05-29,1,132.425641438842,Friday,Brot
2015-05-30,1,120.295569303579,Saturday,Brot
2015-05-31,1,53.2747806032447,Sunday,Brot
2015-06-01,1,131.799875274321,Monday,Brot
2015-06-02,1,96.0309134237217,Tuesday,Brot
2015-06-03,1,92.2734256379415,Wednesday,Brot
2015-06-04,1,157.745638949818,Thursday,Brot
2015-06-05,1,90.8260563665041,Friday,Brot
2015-06-06,1,160.016912242355,Saturday,Brot
2015-06-07,1,81.0228908423745,Sunday,Brot
2015-06-08,1,118.620010509136,Monday,Brot
2015-06-09,1,103.751614199022,Tuesday,Brot
2015-06-10,1,109.672600519434,Wednesday,Brot
2015-06-11,1,82.2394493227455,Thursday,Brot
2015-06-12,1,110.933345275547,Friday,Brot
2015-06-13,1,149.304738265576,Saturday,Brot
2015-06-14,1,54.200791257504,Sunday,Brot
2015-06-15,1,142.542446445232,Monday,Brot
2015-06-16,1,79.09829297271379,Tuesday,Brot
2015-06-17,1,97.5436336746583,Wednesday,Brot
2015-06-18,1,140.824064614319,Thursday,Brot
2015-06-19,1,119.985803432121,Friday,Brot
2015-06-20,1,146.634813820399,Saturday,Brot
2015-06-21,1,77.1354317914719,Sunday,Brot
2015-06-22,1,135.938737758693,Monday,Brot
2015-06-23,1,122.481453982781,Tuesday,Brot
2015-06-24,1,128.059192073461,Wednesday,Brot
2015-06-25,1,178.518522583761,Thursday,Brot
2015-06-26,1,148.837350354137,Friday,Brot
2015-06-27,1,169.797038127635,Saturday,Brot
2015-06-28,1,77.928316055467,Sunday,Brot
2015-06-29,1,167.270204460311,Monday,Brot
2015-06-30,1,148.605225316688,Tuesday,Brot
2015-07-01,1,120.186667934639,Wednesday,Brot
2015-07-02,1,146.638389294812,Thursday,Brot
2015-07-03,1,144.951813259044,Friday,Brot
2015-07-04,1,147.076833346115,Saturday,Brot
2015-07-05,1,42.8195772957965,Sunday,Brot
2015-07-06,1,152.361597385545,Monday,Brot
2015-07-07,1,84.0059287460532,Tuesday,Brot
2015-07-08,1,102.368510926785,Wednesday,Brot
2015-07-09,1,135.630723416396,Thursday,Brot
2015-07-10,1,124.786803993428,Friday,Brot
2015-07-11,1,130.113145531335,Saturday,Brot
2015-07-12,1,88.6540564733359,Sunday,Brot
2015-07-13,1,139.54366165469,Monday,Brot
2015-07-14,1,130.501224284384,Tuesday,Brot
2015-07-15,1,107.10110548093,Wednesday,Brot
2015-07-16,1,137.546863233232,Thursday,Brot
2015-07-17,1,59.6756480447039,Friday,Brot
2015-07-18,1,103.421875467186,Saturday,Brot
2015-07-19,1,72.7912616085759,Sunday,Brot
2015-07-20,1,112.088314087437,Monday,Brot
2015-07-21,1,110.3163345983,Tuesday,Brot
2015-07-22,1,142.22779347136,Wednesday,Brot
2015-07-23,1,203.264125340781,Thursday,Brot
2015-07-24,1,190.774205174228,Friday,Brot
2015-07-25,1,153.059769404023,Saturday,Brot
2015-07-26,1,128.285416683932,Sunday,Brot
2015-07-27,1,133.375781082704,Monday,Brot
2015-07-28,1,145.923878713879,Tuesday,Brot
2015-07-29,1,158.819215783308,Wednesday,Brot
2015-07-30,1,146.484382697433,Thursday,Brot
2015-07-31,1,161.092565120206,Friday,Brot
2015-08-01,1,218.255357934206,Saturday,Brot
2015-08-02,1,79.8524484948349,Sunday,Brot
2015-08-03,1,146.571539190605,Monday,Brot
2015-08-04,1,181.610236114437,Tuesday,Brot
2015-08-05,1,159.979977487315,Wednesday,Brot
2015-08-06,1,205.307474929514,Thursday,Brot
2015-08-07,1,161.405348220657,Friday,Brot
2015-08-08,1,257.886451180439,Saturday,Brot
2015-08-09,1,99.38449711713059,Sunday,Brot
2015-08-10,1,107.823834818728,Monday,Brot
2015-08-11,1,111.719493582218,Tuesday,Brot
2015-08-12,1,105.910085115263,Wednesday,Brot
2015-08-13,1,130.032330328273,Thursday,Brot
2015-08-14,1,136.48598470265,Friday,Brot
2015-08-15,1,143.900495093016,Saturday,Brot
2015-08-16,1,70.3788768512555,Sunday,Brot
2015-08-17,1,131.235107926437,Monday,Brot
2015-08-18,1,150.330138057285,Tuesday,Brot
2015-08-19,1,114.337019826085,Wednesday,Brot
2015-08-20,1,136.545303473007,Thursday,Brot
2015-08-21,1,111.539105361957,Friday,Brot
2015-08-22,1,192.310003941578,Saturday,Brot
2015-08-23,1,69.2444084339642,Sunday,Brot
2015-08-24,1,133.255520595342,Monday,Brot
2015-08-25,1,117.118263733,Tuesday,Brot
2015-08-26,1,91.6168944111224,Wednesday,Brot
2015-08-27,1,141.911779920259,Thursday,Brot
2015-08-28,1,139.289247760728,Friday,Brot
2015-08-29,1,126.140648787117,Saturday,Brot
2015-08-30,1,106.277493756171,Sunday,Brot
2015-08-31,1,161.450718481947,Monday,Brot
2015-09-01,1,119.890051286369,Tuesday,Brot
2015-09-02,1,83.7391536190601,Wednesday,Brot
2015-09-03,1,114.383066784309,Thursday,Brot
2015-09-04,1,143.916404225232,Friday,Brot
2015-09-05,1,156.958185021103,Saturday,Brot
2015-09-06,1,82.710116719476,Sunday,Brot
2015-09-07,1,153.007856994447,Monday,Brot
2015-09-08,1,101.974900564771,Tuesday,Brot
2015-09-09,1,85.9654454506722,Wednesday,Brot
2015-09-10,1,117.413494347263,Thursday,Brot
2015-09-11,1,104.972387940673,Friday,Brot
2015-09-12,1,133.717384428962,Saturday,Brot
2015-09-13,1,103.751245279575,Sunday,Brot
2015-09-14,1,133.510832118078,Monday,Brot
2015-09-15,1,139.402208193743,Tuesday,Brot
2015-09-16,1,133.689772019809,Wednesday,Brot
2015-09-17,1,110.514257948888,Thursday,Brot
2015-09-18,1,142.732270753669,Friday,Brot
2015-09-19,1,130.810510295333,Saturday,Brot
2015-09-20,1,78.983124398745,Sunday,Brot
2015-09-21,1,121.131518972434,Monday,Brot
2015-09-22,1,95.7635024410138,Tuesday,Brot
2015-09-23,1,113.985638571579,Wednesday,Brot
2015-09-24,1,114.429804827026,Thursday,Brot
2015-09-25,1,106.295868104001,Friday,Brot
2015-09-26,1,157.874583198782,Saturday,Brot
2015-09-27,1,68.6546901854519,Sunday,Brot
2015-09-28,1,110.384754268745,Monday,Brot
2015-09-29,1,107.172499358255,Tuesday,Brot
2015-09-30,1,115.168250758514,Wednesday,Brot
2015-10-01,1,111.736624736966,Thursday,Brot
2015-10-02,1,135.233441535145,Friday,Brot
2015-10-03,1,59.6051413782784,Saturday,Brot
2015-10-04,1,56.1124326265758,Sunday,Brot
2015-10-05,1,160.729447285732,Monday,Brot
2015-10-06,1,174.298357024457,Tuesday,Brot
2015-10-07,1,162.817648369254,Wednesday,Brot
2015-10-08,1,126.317035048177,Thursday,Brot
2015-10-09,1,149.251607689849,Friday,Brot
2015-10-10,1,142.819418608991,Saturday,Brot
2015-10-11,1,86.9624118426862,Sunday,Brot
2015-10-12,1,192.294672820891,Monday,Brot
2015-10-13,1,121.893907688931,Tuesday,Brot
2015-10-14,1,111.050169347629,Wednesday,Brot
2015-10-15,1,137.955865633247,Thursday,Brot
2015-10-16,1,152.38092597735,Friday,Brot
2015-10-17,1,156.794820766382,Saturday,Brot
2015-10-18,1,23.1084060436499,Sunday,Brot
2015-10-19,1,110.888803557782,Monday,Brot
2015-10-20,1,100.850948230594,Tuesday,Brot
2015-10-21,1,112.590628824215,Wednesday,Brot
2015-10-22,1,120.599207022792,Thursday,Brot
2015-10-23,1,170.601696726685,Friday,Brot
2015-10-24,1,156.651794474863,Saturday,Brot
2015-10-25,1,61.41483523667,Sunday,Brot
2015-10-26,1,133.31507822802,Monday,Brot
2015-10-27,1,83.2407894196966,Tuesday,Brot
2015-10-28,1,90.9366155404553,Wednesday,Brot
2015-10-29,1,149.468634696244,Thursday,Brot
2015-10-30,1,105.50955151958,Friday,Brot
2015-10-31,1,115.50901951675,Saturday,Brot
2015-11-01,1,82.8860192358928,Sunday,Brot
2015-11-02,1,122.852345589113,Monday,Brot
2015-11-03,1,84.553670001191,Tuesday,Brot
2015-11-04,1,98.2032297845558,Wednesday,Brot
2015-11-05,1,95.5565289254052,Thursday,Brot
2015-11-06,1,70.8871682954291,Friday,Brot
2015-11-07,1,122.555120081886,Saturday,Brot
2015-11-08,1,84.144949463918,Sunday,Brot
2015-11-09,1,142.252605742127,Monday,Brot
2015-11-10,1,54.2491742553091,Tuesday,Brot
2015-11-11,1,97.3992914498514,Wednesday,Brot
2015-11-12,1,68.1250970120964,Thursday,Brot
2015-11-13,1,137.78054839384,Friday,Brot
2015-11-14,1,111.437166094331,Saturday,Brot
2015-11-15,1,51.1508390696867,Sunday,Brot
2015-11-16,1,105.42649422144,Monday,Brot
2015-11-17,1,100.395764258721,Tuesday,Brot
2015-11-18,1,114.494850154785,Wednesday,Brot
2015-11-19,1,134.988103054341,Thursday,Brot
2015-11-20,1,74.7164382653143,Friday,Brot
2015-11-21,1,101.399264556987,Saturday,Brot
2015-11-22,1,24.7966336699915,Sunday,Brot
2015-11-23,1,154.755493939717,Monday,Brot
2015-11-24,1,72.2488946542933,Tuesday,Brot
2015-11-25,1,77.2817709171028,Wednesday,Brot
2015-11-26,1,88.5864343689461,Thursday,Brot
2015-11-27,1,106.092543130648,Friday,Brot
2015-11-28,1,107.179811171241,Saturday,Brot
2015-11-29,1,58.3202195832375,Sunday,Brot
2015-11-30,1,116.154576103571,Monday,Brot
2015-12-01,1,82.6707016113753,Tuesday,Brot
2015-12-02,1,76.6057982454552,Wednesday,Brot
2015-12-03,1,105.563330698629,Thursday,Brot
2015-12-04,1,131.863727048158,Friday,Brot
2015-12-05,1,76.8168361163005,Saturday,Brot
2015-12-06,1,60.0342630227906,Sunday,Brot
2015-12-07,1,88.562588014754,Monday,Brot
2015-12-08,1,81.9208577619633,Tuesday,Brot
2015-12-09,1,72.712284202785,Wednesday,Brot
2015-12-10,1,87.3496995999479,Thursday,Brot
2015-12-11,1,73.56275671083,Friday,Brot
2015-12-12,1,116.377705397521,Saturday,Brot
2015-12-13,1,56.5437174806995,Sunday,Brot
2015-12-14,1,113.623981570417,Monday,Brot
2015-12-15,1,78.8474877114111,Tuesday,Brot
2015-12-16,1,110.850649097379,Wednesday,Brot
2015-12-17,1,103.843516197661,Thursday,Brot
2015-12-18,1,88.7319424672478,Friday,Brot
2015-12-19,1,143.442015501486,Saturday,Brot
2015-12-20,1,51.7103695029047,Sunday,Brot
2015-12-21,1,112.891222676487,Monday,Brot
2015-12-22,1,89.2481374766772,Tuesday,Brot
2015-12-23,1,205.881287125549,Wednesday,Brot
2015-12-24,1,195.39980134501,Thursday,Brot
2015-12-27,1,50.7942094660487,Sunday,Brot
2015-12-28,1,127.385224894884,Monday,Brot
2015-12-29,1,125.989547665193,Tuesday,Brot
2015-12-30,1,143.702283482079,Wednesday,Brot
2015-12-31,1,249.037809581614,Thursday,Brot
2016-01-02,1,122.885747411276,Saturday,Brot
2016-01-03,1,67.3281609732765,Sunday,Brot
2016-01-04,1,128.822051799542,Monday,Brot
2016-01-05,1,105.310039162795,Tuesday,Brot
2016-01-06,1,90.0053108415906,Wednesday,Brot
2016-01-07,1,155.456329863677,Thursday,Brot
2016-01-08,1,68.7481180605328,Friday,Brot
2016-01-09,1,88.5967160881984,Saturday,Brot
2016-01-10,1,39.937818475784,Sunday,Brot
2016-01-11,1,123.468161375388,Monday,Brot
2016-01-12,1,96.7749099762038,Tuesday,Brot
2016-01-13,1,69.6713814579147,Wednesday,Brot
2016-01-14,1,103.240917970383,Thursday,Brot
2016-01-15,1,76.7043334988454,Friday,Brot
2016-01-16,1,134.82042208679,Saturday,Brot
2016-01-17,1,41.7306726855902,Sunday,Brot
2016-01-18,1,113.848186314372,Monday,Brot
2016-01-19,1,99.3856405745354,Tuesday,Brot
2016-01-20,1,79.1353473096275,Wednesday,Brot
2016-01-21,1,108.595935694673,Thursday,Brot
2016-01-22,1,96.3055837260512,Friday,Brot
2016-01-23,1,96.7489428154796,Saturday,Brot
2016-01-24,1,41.653137191445,Sunday,Brot
2016-01-25,1,101.660734532574,Monday,Brot
2016-01-26,1,93.194311458274,Tuesday,Brot
2016-01-27,1,86.5509289158139,Wednesday,Brot
2016-01-28,1,124.556569599892,Thursday,Brot
2016-01-29,1,91.0082856635981,Friday,Brot
2016-01-30,1,90.1685996751073,Saturday,Brot
2016-01-31,1,52.0502097378234,Sunday,Brot
2016-02-01,1,100.874631975329,Monday,Brot
2016-02-02,1,101.820989696245,Tuesday,Brot
2016-02-03,1,114.464238664044,Wednesday,Brot
2016-02-04,1,128.594824919993,Thursday,Brot
2016-02-05,1,124.433139717936,Friday,Brot
2016-02-06,1,121.619679418936,Saturday,Brot
2016-02-07,1,85.2218274039122,Sunday,Brot
2016-02-08,1,88.3772693920283,Monday,Brot
2016-02-09,1,89.5365624321665,Tuesday,Brot
2016-02-10,1,64.7482479156876,Wednesday,Brot
2016-02-11,1,90.7630000858516,Thursday,Brot
2016-02-12,1,92.3826818576777,Friday,Brot
2016-02-13,1,124.492562694277,Saturday,Brot
2016-02-14,1,75.4669049257995,Sunday,Brot
2016-02-15,1,136.432230966611,Monday,Brot
2016-02-16,1,68.0478380664933,Tuesday,Brot
2016-02-17,1,115.322591894885,Wednesday,Brot
2016-02-18,1,130.016478349823,Thursday,Brot
2016-02-19,1,121.1062736985,Friday,Brot
2016-02-20,1,85.2473137621134,Saturday,Brot
2016-02-21,1,57.7117326850023,Sunday,Brot
2016-02-22,1,64.1054034695987,Monday,Brot
2016-02-23,1,70.6172908787781,Tuesday,Brot
2016-02-24,1,85.7581547356481,Wednesday,Brot
2016-02-25,1,115.0558696768,Thursday,Brot
2016-02-26,1,73.6223080391586,Friday,Brot
2016-02-27,1,77.3392765156887,Saturday,Brot
2016-02-28,1,67.9028508038449,Sunday,Brot
2016-02-29,1,100.734692257053,Monday,Brot
2016-03-01,1,94.4073594599461,Tuesday,Brot
2016-03-02,1,76.3795550110334,Wednesday,Brot
2016-03-03,1,116.797066860726,Thursday,Brot
2016-03-04,1,100.459635238409,Friday,Brot
2016-03-05,1,126.558308460523,Saturday,Brot
2016-03-06,1,63.6973176810197,Sunday,Brot
2016-03-07,1,100.739810297883,Monday,Brot
2016-03-08,1,121.47081943624,Tuesday,Brot
2016-03-09,1,134.50464200454,Wednesday,Brot
2016-03-10,1,144.670919387674,Thursday,Brot
2016-03-11,1,147.967084273896,Friday,Brot
2016-03-12,1,156.983737754714,Saturday,Brot
2016-03-13,1,85.1258324563042,Sunday,Brot
2016-03-14,1,82.3443055655689,Monday,Brot
2016-03-15,1,135.410674142097,Tuesday,Brot
2016-03-16,1,149.729711282462,Wednesday,Brot
2016-03-17,1,171.39484313798,Thursday,Brot
2016-03-18,1,107.770107847376,Friday,Brot
2016-03-19,1,123.305215643708,Saturday,Brot
2016-03-20,1,60.1580699950504,Sunday,Brot
2016-03-21,1,111.594469309437,Monday,Brot
2016-03-22,1,123.498900492749,Tuesday,Brot
2016-03-23,1,170.980616905401,Wednesday,Brot
2016-03-26,1,233.436259088557,Saturday,Brot
2016-03-27,1,92.2009391869641,Sunday,Brot
2016-03-28,1,78.9437065311216,Monday,Brot
2016-03-29,1,119.200195257023,Tuesday,Brot
2016-03-30,1,60.5126024929405,Wednesday,Brot
2016-03-31,1,98.7497125455811,Thursday,Brot
2016-04-01,1,126.578280724595,Friday,Brot
2016-04-02,1,87.3944207425519,Saturday,Brot
2016-04-03,1,59.9447846766429,Sunday,Brot
2016-04-04,1,137.947934007478,Monday,Brot
2016-04-05,1,94.142825899826,Tuesday,Brot
2016-04-06,1,115.447838356541,Wednesday,Brot
2016-04-07,1,89.6184406128346,Thursday,Brot
2016-04-08,1,78.1961621702536,Friday,Brot
2016-04-09,1,147.991506901966,Saturday,Brot
2016-04-10,1,52.0436407239646,Sunday,Brot
2016-04-11,1,123.702699233727,Monday,Brot
2016-04-12,1,132.521415737209,Tuesday,Brot
2016-04-13,1,94.2383228667346,Wednesday,Brot
2016-04-14,1,147.451316499508,Thursday,Brot
2016-04-15,1,114.065751428593,Friday,Brot
2016-04-16,1,154.36608888434,Saturday,Brot
2016-04-17,1,47.0066493758308,Sunday,Brot
2016-04-18,1,118.988739758524,Monday,Brot
2016-04-19,1,118.548088668147,Tuesday,Brot
2016-04-20,1,97.0075160140583,Wednesday,Brot
2016-04-21,1,162.612344751633,Thursday,Brot
2016-04-22,1,113.388253179464,Friday,Brot
2016-04-23,1,92.1021778355632,Saturday,Brot
2016-04-24,1,75.6222245885521,Sunday,Brot
2016-04-25,1,120.296897891865,Monday,Brot
2016-04-26,1,110.811927318748,Tuesday,Brot
2016-04-27,1,109.900043591409,Wednesday,Brot
2016-04-28,1,144.258444140683,Thursday,Brot
2016-04-29,1,141.971140303684,Friday,Brot
2016-04-30,1,133.934264874241,Saturday,Brot
2016-05-01,1,75.0855680153977,Sunday,Brot
2016-05-02,1,80.5343204678304,Monday,Brot
2016-05-03,1,121.044237577884,Tuesday,Brot
2016-05-04,1,143.517586627587,Wednesday,Brot
2016-05-05,1,63.2181127337263,Thursday,Brot
2016-05-06,1,128.636414764642,Friday,Brot
2016-05-07,1,130.740469962421,Saturday,Brot
2016-05-08,1,70.7536194190359,Sunday,Brot
2016-05-09,1,115.102371461682,Monday,Brot
2016-05-10,1,92.2789261138812,Tuesday,Brot
2016-05-11,1,85.9296410490685,Wednesday,Brot
2016-05-12,1,120.372349558473,Thursday,Brot
2016-05-13,1,122.111295888313,Friday,Brot
2016-05-14,1,163.420994743525,Saturday,Brot
2016-05-15,1,45.1928439286054,Sunday,Brot
2016-05-16,1,98.0010179281108,Monday,Brot
2016-05-17,1,126.175939525105,Tuesday,Brot
2016-05-18,1,124.058397743762,Wednesday,Brot
2016-05-19,1,103.539894371924,Thursday,Brot
2016-05-20,1,142.315044989541,Friday,Brot
2016-05-21,1,134.348751582816,Saturday,Brot
2016-05-22,1,44.0664524465327,Sunday,Brot
2016-05-23,1,92.0461391783152,Monday,Brot
2016-05-24,1,93.689577938849,Tuesday,Brot
2016-05-25,1,114.416569643787,Wednesday,Brot
2016-05-26,1,118.05896130267,Thursday,Brot
2016-05-27,1,132.359505113365,Friday,Brot
2016-05-28,1,80.6332169733006,Saturday,Brot
2016-05-29,1,62.5013270429653,Sunday,Brot
